IntakeMonth,Breed,EstimatedAge,Sex,SpayNeuter,Size,Color,IntakeType,IntakeYear,OutcomeYear,Class
Stray,2011,August,,,FEMALE,false,MED,BRN TABBY,2011
Stray,2012,September,PIT BULL - MIX,Youth - Younger than 1 year,FEMALE,false,SMALL,WHITE,2012
Stray,2011,November,,Older than 1 year,MALE,true,MED,TAN,2011
Stray,2012,April,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,WHITE,2012
Stray,2012,September,,Infant - Younger than 6 months,FEMALE,false,KITTN,ORANGE,2012
Stray,2012,July,,,MALE,false,LARGE,GRAY TABBY,2012
Owner Surrender,2011,June,GERM SHEPHERD - MIX,,MALE,true,LARGE,BLACK,2011
Owner Surrender,2011,May,,,UNKNOWN,false,KITTN,GRAY TABBY,2011
Stray,2011,May,,,UNKNOWN,false,KITTN,BRN TIGER,2011
Disposal Request by Public,2012,June,PIT BULL - MIX,Older than 1 year,FEMALE,false,LARGE,BROWN,2012
Stray,2012,August,,Older than 1 year,FEMALE,false,SMALL,CALICO,2012
Owner Surrender,2011,January,,Infant - Younger than 6 months,MALE,false,SMALL,BLACK,2011
Stray,2011,July,,,UNKNOWN,false,MED,ORG TABBY,2011
Stray,2011,September,,,MALE,true,MED,BROWN,2011
Owner Surrender,2012,April,SHETLD SHEEPDOG - MIX,Youth - Younger than 1 year,MALE,false,MED,BROWN,2012
Stray,2011,April,LABRADOR RETR - MIX,Older than 1 year,FEMALE,true,MED,BLACK,2011
Owner Surrender,2011,October,BICHON FRISE - MIX,Older than 1 year,FEMALE,true,SMALL,BLACK,2011
Stray,2012,September,,Older than 1 year,FEMALE,false,MED,CALICO,2012
Stray,2011,July,,,FEMALE,false,MED,WHITE,2011
Stray,2012,January,MIN PINSCHER - MIN PINSCHER,Older than 1 year,FEMALE,true,MED,RED,2012
Foster Return,2012,February,,Infant - Younger than 6 months,MALE,true,KITTN,GRAY TABBY,2012
Owner Surrender,2011,June,CHOW CHOW - MIX,Infant - Younger than 6 months,MALE,true,PUPPY,BLACK,2011
Owner Surrender,2011,April,CHOW CHOW - LABRADOR RETR,Older than 7 years,MALE,true,LARGE,BLACK,2011
Stray,2012,January,,Older than 7 years,FEMALE,true,MED,WHITE,2012
Owner Surrender,2011,October,,Infant - Younger than 6 months,FEMALE,true,KITTN,GRAY TIGER,2011
Stray,2011,November,LABRADOR RETR - MIX,,FEMALE,false,MED,BROWN,2011
Stray,2012,March,COLLIE SMOOTH - MIX,Older than 1 year,MALE,true,LARGE,TRICOLOR,2012
Foster Return,2012,February,,Infant - Younger than 6 months,MALE,true,KITTN,BLACK,2012
Impound,2012,August,,Older than 1 year,FEMALE,false,LARGE,BLACK,2012
Owner Surrender,2011,March,,Older than 1 year,MALE,true,SMALL,GRAY,2011
Foster Return,2011,September,,Infant - Younger than 6 months,MALE,true,KITTN,BRN TABBY,2011
Stray,2012,September,,Older than 1 year,MALE,true,LARGE,GOLD,2012
Stray,2012,October,,Older than 1 year,UNKNOWN,false,MED,BLACK,2012
Owner Surrender,2012,August,DACHSHUND - JACK RUSS TER,Older than 1 year,FEMALE,true,SMALL,BLACK,2012
Stray,2012,March,,Older than 1 year,MALE,false,MED,BLACK,2012
Stray,2012,May,,,MALE,true,SMALL,BROWN,2012
Stray,2012,September,PIT BULL - MIX,Older than 1 year,MALE,true,LARGE,BLACK,2012
Stray,2011,March,,Older than 7 years,MALE,true,MED,YELLOW,2011
Owner Surrender,2012,February,GOLDEN RETR - MIX,Infant - Younger than 6 months,MALE,true,PUPPY,GOLD,2012
Stray,2011,May,,,FEMALE,false,KITTN,BRN TIGER,2011
Stray,2011,August,BORDER COLLIE - MIX,Youth - Younger than 1 year,MALE,false,LARGE,TRICOLOR,2011
Owner Surrender,2012,May,,,FEMALE,false,MED,CALICO,2012
Stray,2011,January,,,MALE,true,LARGE,BLACK,2011
Stray,2011,May,,,UNKNOWN,false,MED,GRAY,2011
Owner Surrender,2011,April,,Infant - Younger than 6 months,MALE,true,KITTN,BLK TABBY,2011
Stray,2011,January,,Infant - Younger than 6 months,MALE,true,KITTN,BLACK,2011
Stray,2012,June,,Infant - Younger than 6 months,FEMALE,true,KITTN,BRN TABBY,2012
Stray,2011,May,,,UNKNOWN,false,KITTN,GRAY TABBY,2011
Stray,2011,July,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,BUFF,2011
Stray,2011,April,,Older than 1 year,FEMALE,true,MED,TAN,2011
Owner Surrender,2012,June,BEAGLE - MIX,Infant - Younger than 6 months,MALE,false,PUPPY,WHITE,2012
Stray,2012,June,,Older than 1 year,FEMALE,false,SMALL,BRN TABBY,2012
Owner Surrender,2012,May,,,MALE,true,LARGE,ORG TIGER,2012
Owner Surrender,2011,March,PIT BULL - MIX,Infant - Younger than 6 months,MALE,false,MED,BROWN,2011
Stray,2011,December,SIBERIAN HUSKY - MIX,Older than 7 years,MALE,true,MED,CREAM,2011
Owner Surrender,2012,September,,Older than 1 year,FEMALE,false,TOY,WHITE,2012
Owner Surrender,2012,July,,Older than 1 year,FEMALE,false,SMALL,GRAY,2012
Stray,2011,August,,,UNKNOWN,false,KITTN,ORG TABBY,2011
Stray,2012,January,,,UNKNOWN,false,LARGE,WHITE,2012
Owner Surrender,2012,May,,Older than 7 years,MALE,true,MED,WHITE,2012
Stray,2012,June,,Youth - Younger than 1 year,FEMALE,false,KITTN,BLACK,2012
Stray,2011,July,,,FEMALE,true,MED,BLACK,2011
Owner Surrender,2011,November,,,MALE,false,MED,BLACK,2011
Stray,2012,June,,Older than 1 year,FEMALE,true,MED,GRAY,2012
Owner Surrender,2012,May,,Older than 7 years,FEMALE,true,LARGE,BLACK,2012
Stray,2011,August,BEAGLE - LABRADOR RETR,Infant - Younger than 6 months,MALE,true,PUPPY,BROWN,2011
Stray,2011,July,,Older than 1 year,MALE,true,MED,BLACK,2011
Owner Surrender,2012,April,BOSTON TERRIER - MIX,Older than 1 year,MALE,true,SMALL,WHITE,2012
Stray,2012,February,LABRADOR RETR - MIX,Older than 7 years,MALE,true,LARGE,CHOCOLATE,2012
Impound,2012,June,,,FEMALE,false,MED,BROWN,2012
Foster Return,2012,August,GERM SHEPHERD - MIX,,MALE,true,PUPPY,BROWN,2012
Stray,2012,August,,Older than 7 years,MALE,true,SMALL,WHITE,2012
Stray,2011,September,,,FEMALE,false,KITTN,BLACK,2011
Stray,2011,September,,,MALE,true,LARGE,GRAY TABBY,2011
Stray,2011,April,,Older than 1 year,MALE,true,TOY,BLACK,2011
Stray,2011,July,,Older than 7 years,FEMALE,true,SMALL,TAN,2011
Stray,2011,July,GERM SHEPHERD - MIX,Youth - Younger than 1 year,MALE,true,MED,BLACK,2011
Owner Surrender,2011,June,POINTER - COLLIE SMOOTH,Infant - Younger than 6 months,MALE,true,SMALL,WHITE,2011
Owner Surrender,2011,November,,,MALE,true,MED,GRAY,2011
Stray,2012,January,BOSTON TERRIER - YORKSHIRE TERR,Infant - Younger than 6 months,MALE,true,PUPPY,BR BRINDLE,2012
Owner Surrender,2011,September,MIN PINSCHER - MIX,Older than 1 year,MALE,true,SMALL,BLACK,2011
Stray,2011,May,,,FEMALE,true,MED,GRAY,2011
Owner Surrender,2011,September,,,MALE,false,X-LRG,BROWN,2011
Owner Surrender,2011,July,,Infant - Younger than 6 months,FEMALE,true,SMALL,WHITE,2011
Owner Surrender,2011,November,,,MALE,false,KITTN,BRN TABBY,2011
Stray,2012,June,,Older than 1 year,MALE,true,LARGE,WHITE,2012
Owner Surrender,2011,February,,Older than 7 years,FEMALE,false,MED,BLACK,2011
Stray,2011,January,AUST SHEPHERD - LABRADOR RETR,Older than 1 year,FEMALE,true,PUPPY,BROWN,2011
Owner Surrender,2011,May,,Infant - Younger than 6 months,MALE,true,PUPPY,BLACK,2011
Stray,2012,March,,,FEMALE,false,MED,YELLOW,2012
Stray,2011,February,,Older than 1 year,MALE,true,MED,BLACK,2011
Stray,2011,July,,,UNKNOWN,false,KITTN,GRAY TABBY,2011
Owner Surrender,2011,February,,Older than 1 year,MALE,false,LARGE,BLACK,2011
Stray,2011,March,,Youth - Younger than 1 year,MALE,true,SMALL,TRICOLOR,2011
Stray,2012,February,,,MALE,false,SMALL,FLAME PT,2012
Stray,2011,February,,Older than 1 year,MALE,true,LARGE,WHITE,2011
Foster Return,2011,October,,Infant - Younger than 6 months,FEMALE,true,KITTN,GRAY,2011
Stray,2011,August,,Infant - Younger than 6 months,FEMALE,true,KITTN,BLACK,2011
Stray,2011,September,YORKSHIRE TERR - POODLE MIN,,MALE,false,SMALL,BLACK,2011
Owner Surrender,2011,March,,Older than 1 year,MALE,false,SMALL,BROWN,2011
Stray,2011,August,BEAGLE - MIX,Older than 1 year,FEMALE,true,MED,BLACK,2011
Stray,2011,July,,,MALE,false,SMALL,BLACK,2011
Stray,2011,August,TR WALKER HOUND - BEAGLE,Older than 1 year,MALE,true,MED,BROWN,2011
Stray,2011,February,,,MALE,true,X-LRG,WHITE,2011
Owner Surrender,2011,July,CHIHUAHUA SH - MIX,Infant - Younger than 6 months,MALE,false,SMALL,RED,2011
Owner Surrender,2012,August,,Older than 1 year,MALE,true,SMALL,RED,2012
Owner Surrender,2012,April,,Older than 1 year,FEMALE,true,LARGE,CALICO,2012
Stray,2012,September,,Older than 1 year,UNKNOWN,false,LARGE,GRAY,2012
Stray,2012,May,,Infant - Younger than 6 months,MALE,false,KITTN,ORG TIGER,2012
Stray,2012,July,,Infant - Younger than 6 months,FEMALE,false,KITTN,GRAY,2012
Stray,2012,April,,Older than 1 year,MALE,true,MED,BLACK,2012
Owner Surrender,2011,January,DOMESTIC SH - DOMESTIC SH,Older than 1 year,MALE,true,LARGE,BRN TABBY,2011
Owner Surrender,2012,September,,Infant - Younger than 6 months,FEMALE,false,PUPPY,BROWN,2012
Stray,2011,July,,Older than 7 years,FEMALE,true,SMALL,WHITE,2011
Owner Surrender,2011,April,,,UNKNOWN,false,KITTN,BLACK,2011
Owner Surrender,2012,June,LHASA APSO - BEAGLE,Older than 1 year,MALE,true,SMALL,WHITE,2012
Owner Surrender,2012,September,,Youth - Younger than 1 year,FEMALE,true,SMALL,BRN TABBY,2012
Owner Surrender,2011,March,,,FEMALE,true,LARGE,TRICOLOR,2011
Stray,2011,December,,,MALE,false,SMALL,TRICOLOR,2012
Foster Return,2012,April,,Youth - Younger than 1 year,FEMALE,true,MED,TORTIE,2012
Owner Surrender,2011,October,LABRADOR RETR - MIX,,MALE,true,LARGE,BLACK,2011
Stray,2011,December,,Older than 1 year,MALE,false,MED,BLACK,2011
Owner Surrender,2011,October,,Infant - Younger than 6 months,FEMALE,true,SMALL,WHITE,2011
Owner Surrender,2011,June,,,MALE,false,SMALL,GRAY TABBY,2011
Stray,2011,May,,,FEMALE,false,SMALL,BLACK,2011
Stray,2011,May,,Older than 1 year,FEMALE,true,SMALL,BLACK,2011
Stray,2011,March,,Youth - Younger than 1 year,MALE,true,SMALL,GRAY,2011
Stray,2011,April,PIT BULL - MIX,Older than 7 years,FEMALE,true,MED,BROWN,2011
Owner Surrender,2012,February,,Older than 1 year,MALE,true,LARGE,WHITE,2012
Stray,2011,September,,,MALE,false,LARGE,BRN TABBY,2011
Owner Surrender,2012,July,,Older than 7 years,MALE,true,TOY,WHITE,2012
Stray,2011,April,,,MALE,false,MED,GRAY,2011
Stray,2011,March,,,FEMALE,true,LARGE,YELLOW,2011
Stray,2012,April,,Older than 1 year,FEMALE,true,LARGE,BLACK,2012
Stray,2011,June,PUG - BEAGLE,Older than 1 year,MALE,true,SMALL,BROWN,2011
Owner Surrender,2012,March,ROTTWEILER - LABRADOR RETR,Older than 7 years,MALE,false,LARGE,BLACK,2012
Stray,2011,September,CHIHUAHUA SH - MIX,Youth - Younger than 1 year,MALE,true,SMALL,BLACK,2011
Stray,2012,June,,Infant - Younger than 6 months,MALE,true,KITTN,BLACK,2012
Owner Surrender,2012,February,BORDER COLLIE - AUST SHEPHERD,Infant - Younger than 6 months,FEMALE,false,PUPPY,BLACK,2012
Owner Surrender,2012,May,YORKSHIRE TERR - MIX,Youth - Younger than 1 year,FEMALE,true,SMALL,BROWN,2012
Stray,2011,June,,,UNKNOWN,false,KITTN,BLK TABBY,2011
Stray,2011,December,,Older than 7 years,FEMALE,true,MED,WHITE,2011
Foster Return,2012,March,GERM SHEPHERD - MIX,Infant - Younger than 6 months,MALE,true,PUPPY,BLACK,2012
Owner Surrender,2011,March,,Older than 7 years,MALE,false,X-LRG,BLACK,2011
Owner Surrender,2011,September,,,MALE,false,KITTN,BLACK,2011
Stray,2011,July,,,FEMALE,true,PUPPY,BLACK,2011
Stray,2011,June,DOMESTIC SH - DOMESTIC SH,Infant - Younger than 6 months,MALE,true,KITTN,GRAY,2011
Stray,2011,December,,Youth - Younger than 1 year,FEMALE,true,SMALL,WHITE,2011
Stray,2011,March,,Older than 1 year,MALE,true,LARGE,BLACK,2011
Owner Surrender,2012,April,BOXER - PIT BULL,Older than 1 year,MALE,true,MED,BR BRINDLE,2012
Owner Surrender,2011,July,GOLDEN RETR - PURE BRED,Older than 7 years,FEMALE,true,MED,RED,2011
Stray,2012,June,,,UNKNOWN,false,KITTN,GRAY,2012
Owner Surrender,2011,August,DOMESTIC SH - PURE BRED,Older than 7 years,FEMALE,true,MED,WHITE,2011
Owner Surrender,2011,September,,,FEMALE,false,LARGE,GRAY TABBY,2011
Stray,2011,April,,,FEMALE,false,SMALL,ORANGE,2011
Stray,2012,June,,Older than 1 year,MALE,false,MED,BLACK,2012
Stray,2011,May,GOLDEN RETR - MIX,,MALE,true,MED,GOLD,2011
Owner Surrender,2011,August,,,UNKNOWN,false,KITTN,BRN TABBY,2011
Stray,2012,March,CHIHUAHUA SH - MIX,Older than 1 year,MALE,true,SMALL,TAN,2012
Stray,2012,August,,Infant - Younger than 6 months,MALE,true,KITTN,BLACK,2012
Stray,2012,June,,,UNKNOWN,false,SMALL,CALICO,2012
Stray,2011,July,,,FEMALE,false,MED,BRN TABBY,2011
Stray,2011,December,,Older than 1 year,MALE,true,MED,GRAY,2012
Stray,2012,May,PLOTT HOUND - DOBERMAN PINSCH,Older than 1 year,FEMALE,true,LARGE,BLACK,2012
Stray,2011,September,,,FEMALE,false,MED,GRAY,2011
Stray,2011,December,,,UNKNOWN,false,MED,BLACK,2011
Stray,2011,April,AUST SHEPHERD - LABRADOR RETR,,FEMALE,false,PUPPY,WHITE,2011
Stray,2011,May,PIT BULL - MIX,,FEMALE,true,LARGE,FAWN,2011
Owner Surrender,2011,January,,Older than 7 years,MALE,true,MED,GRAY,2011
Owner Surrender,2012,July,,Youth - Younger than 1 year,MALE,true,LARGE,BROWN,2012
Stray,2011,January,ENG POINTER - DALMATIAN,Infant - Younger than 6 months,FEMALE,true,PUPPY,WHITE,2011
Owner Surrender,2011,February,YORKSHIRE TERR - CHIHUAHUA SH,Older than 1 year,FEMALE,true,SMALL,FAWN,2011
Stray,2011,August,BEAGLE - LABRADOR RETR,Infant - Younger than 6 months,MALE,false,PUPPY,TAN,2011
Owner Surrender,2012,May,,Older than 1 year,MALE,false,LARGE,TAN,2012
Owner Surrender,2011,July,PIT BULL - MIX,Older than 1 year,FEMALE,false,LARGE,BROWN,2011
Owner Surrender,2011,July,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,BRN TABBY,2011
Stray,2011,May,,Infant - Younger than 6 months,MALE,true,KITTN,GRAY TABBY,2011
Stray,2011,June,,Infant - Younger than 6 months,MALE,false,KITTN,GRAY TIGER,2011
Owner Surrender,2011,May,,,FEMALE,true,MED,ORG TABBY,2011
Foster Return,2012,February,,Older than 1 year,FEMALE,true,MED,GRAY,2012
Owner Surrender,2011,March,,Older than 7 years,MALE,true,LARGE,BLACK,2011
Foster Return,2012,September,,Youth - Younger than 1 year,FEMALE,true,KITTN,BRN TABBY,2012
Stray,2011,June,CHESA BAY RETR - MIX,,MALE,true,LARGE,BROWN,2011
Owner Surrender,2011,October,ROTTWEILER - MIX,Youth - Younger than 1 year,MALE,false,LARGE,BLACK,2011
Owner Surrender,2012,July,,Older than 1 year,FEMALE,true,MED,TAN,2012
Owner Surrender,2011,June,,Older than 7 years,MALE,false,SMALL,BROWN,2011
Stray,2011,June,,,MALE,false,KITTN,GRAY TABBY,2011
Stray,2012,June,,Older than 1 year,FEMALE,true,LARGE,BLACK,2012
Stray,2011,November,BORDER COLLIE - SHETLD SHEEPDOG,,MALE,true,SMALL,BLACK,2011
Owner Surrender,2012,April,,,MALE,true,KITTN,SEAL PT,2012
Disposal Request by Public,2012,September,,,FEMALE,true,MED,BROWN,2012
Impound,2011,August,,,MALE,false,MED,BR BRINDLE,2011
Stray,2011,July,,,UNKNOWN,false,MED,WHITE,2011
Impound,2011,May,,,FEMALE,true,SMALL,CHOCOLATE,2011
Stray,2011,June,,,UNKNOWN,false,KITTN,BLK TABBY,2011
Stray,2011,January,,,MALE,false,MED,TRICOLOR,2011
Stray,2011,May,BEAGLE - MIX,Older than 7 years,MALE,true,MED,WHITE,2011
Stray,2011,July,,,FEMALE,false,KITTN,GRAY TABBY,2011
Stray,2011,April,,Older than 1 year,MALE,true,SMALL,WHITE,2011
Owner Surrender,2011,June,,,FEMALE,false,MED,BR BRINDLE,2011
Stray,2011,August,,,MALE,false,MED,BUFF,2011
Owner Surrender,2011,March,GERM SHEPHERD - AKITA,,MALE,false,PUPPY,BROWN,2011
Stray,2011,May,,,FEMALE,true,LARGE,BLACK,2011
Disposal Request by Public,2012,January,LABRADOR RETR - MIX,Older than 7 years,UNKNOWN,false,MED,BLACK,2012
Stray,2012,May,,,UNKNOWN,false,MED,GRAY,2012
Owner Surrender,2011,September,,Older than 1 year,FEMALE,true,MED,CALICO,2012
Stray,2011,September,GOLDEN RETR - LABRADOR RETR,,MALE,true,LARGE,GOLD,2011
Stray,2012,June,,Older than 1 year,FEMALE,false,MED,TORTIE PT,2012
Stray,2011,July,,,UNKNOWN,false,LARGE,ORG TABBY,2011
Stray,2011,November,LABRADOR RETR - MIX,,MALE,false,MED,BLACK,2011
Reported Lost by Public,2012,June,,,MALE,false,SMALL,UNKNOWN,2012
Owner Surrender,2011,January,,Youth - Younger than 1 year,FEMALE,true,KITTN,GRAY,2011
Stray,2012,June,,Infant - Younger than 6 months,MALE,false,KITTN,WHITE,2012
Stray,2012,April,,Infant - Younger than 6 months,MALE,true,KITTN,BRN TIGER,2012
Stray,2012,July,,Infant - Younger than 6 months,FEMALE,true,KITTN,SLVR TABBY,2012
Stray,2011,September,,Youth - Younger than 1 year,FEMALE,true,LARGE,TRICOLOR,2011
Stray,2011,August,,,FEMALE,false,LARGE,BLACK,2011
Stray,2011,August,,,FEMALE,false,LARGE,GRAY,2011
Owner Surrender,2012,February,,,FEMALE,false,LARGE,BLUE,2012
Owner Surrender,2011,May,LABRADOR RETR - MIX,Infant - Younger than 6 months,FEMALE,false,PUPPY,BLACK,2011
Owner Surrender,2011,October,,Older than 7 years,MALE,true,MED,ORG TABBY,2011
Stray,2011,September,,Youth - Younger than 1 year,MALE,true,LARGE,ORG TABBY,2011
Owner Surrender,2012,August,,Older than 7 years,MALE,true,MED,BROWN,2012
Owner Surrender,2011,February,BEAGLE - MIX,Older than 1 year,FEMALE,false,MED,RED,2011
Reported Lost by Public,2012,August,,,FEMALE,false,SMALL,UNKNOWN,2012
Stray,2011,June,,Older than 1 year,FEMALE,true,MED,BLACK,2011
Stray,2011,May,,,MALE,false,SMALL,GRAY,2011
Stray,2011,December,DACHSHUND - MIX,Older than 1 year,MALE,true,MED,BLACK,2012
Owner Surrender,2011,August,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,GRAY,2011
Stray,2011,October,,Older than 1 year,MALE,true,LARGE,GOLD,2011
Owner Surrender,2011,June,BOXER - MIX,Youth - Younger than 1 year,MALE,true,MED,WHITE,2011
Stray,2012,June,,,UNKNOWN,false,KITTN,BLACK,2012
Owner Surrender,2011,February,,Youth - Younger than 1 year,MALE,true,TOY,FAWN,2011
Owner Surrender,2012,May,,,MALE,true,LARGE,BRN TABBY,2012
Owner Surrender,2012,May,,Infant - Younger than 6 months,FEMALE,false,KITTN,BLK TABBY,2012
Owner Surrender,2011,March,,,MALE,false,MED,BRN TABBY,2011
Stray,2011,December,PIT BULL - LABRADOR RETR,Infant - Younger than 6 months,MALE,true,PUPPY,BR BRINDLE,2011
Owner Surrender,2012,July,,Older than 1 year,FEMALE,false,MED,BROWN,2012
Stray,2011,May,LABRADOR RETR - BULL TERRIER,Infant - Younger than 6 months,FEMALE,true,PUPPY,WHITE,2011
Stray,2012,July,,Infant - Younger than 6 months,MALE,true,KITTN,BLK TIGER,2012
Stray,2012,August,,Youth - Younger than 1 year,MALE,false,X-LRG,TAN,2012
Stray,2012,May,,Older than 1 year,MALE,true,LARGE,BLACK,2012
Owner Surrender,2012,March,,Older than 1 year,MALE,true,SMALL,LIVER,2012
Owner Surrender,2011,November,,,FEMALE,false,KITTN,ORG TABBY,2011
Stray,2011,June,,,MALE,false,LARGE,BLACK,2011
Out Patient Spay or Neuter,2011,March,,Youth - Younger than 1 year,FEMALE,true,MED,BLACK,2011
Owner Surrender,2012,October,,Older than 1 year,MALE,true,MED,BLACK,2012
Stray,2011,September,,,MALE,false,KITTN,BUFF,2011
Stray,2011,March,LABRADOR RETR - GERM SHEPHERD,,FEMALE,true,LARGE,BLACK,2011
Stray,2012,May,,,FEMALE,true,SMALL,GRAY,2012
Stray,2012,April,,Infant - Younger than 6 months,MALE,true,KITTN,ORANGE,2012
Stray,2011,October,BEAGLE - MIX,Older than 1 year,MALE,true,MED,BLACK,2011
Owner Surrender,2011,February,,Older than 1 year,FEMALE,false,MED,BRN TABBY,2011
Stray,2012,April,,Older than 1 year,MALE,true,LARGE,WHITE,2012
Stray,2011,December,,,MALE,false,MED,BLACK,2012
Stray,2011,September,,Older than 1 year,MALE,true,TOY,WHITE,2011
Stray,2012,January,,Older than 1 year,MALE,true,SMALL,GRAY,2012
Stray,2011,August,,Infant - Younger than 6 months,FEMALE,true,KITTN,WHITE,2011
Stray,2012,September,,Older than 1 year,FEMALE,false,MED,GRAY,2012
Stray,2012,May,,,FEMALE,false,SMALL,BLACK,2012
Owner Surrender,2012,February,,Older than 1 year,FEMALE,false,MED,BLACK,2012
Stray,2011,August,,Older than 1 year,MALE,true,SMALL,BLACK,2011
Stray,2012,May,,Infant - Younger than 6 months,MALE,false,PUPPY,TAN,2012
Owner Surrender,2011,August,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,GRAY,2011
Stray,2012,April,,Older than 7 years,MALE,true,MED,WHITE,2012
Stray,2011,February,,,MALE,false,MED,BRN TABBY,2011
Stray,2011,March,,,UNKNOWN,false,MED,BR BRINDLE,2011
Impound,2012,February,,Older than 7 years,MALE,true,LARGE,BLACK,2012
Stray,2011,May,GERM SHEPHERD - DOBERMAN PINSCH,,FEMALE,true,MED,BLACK,2011
Stray,2011,March,,,MALE,false,MED,ORANGE,2011
Impound,2011,April,JACK RUSS TER - MIX,Older than 1 year,FEMALE,true,SMALL,BLACK,2011
Out Patient Spay or Neuter,2011,April,,Older than 1 year,FEMALE,true,SMALL,WHITE,2011
Stray,2011,March,,,UNKNOWN,false,LARGE,ORG TABBY,2011
Owner Surrender,2011,January,,Older than 1 year,MALE,true,TOY,BLACK,2011
Owner Surrender,2012,July,,Older than 7 years,MALE,true,LARGE,BROWN,2012
Stray,2011,September,,,MALE,true,LARGE,BLACK,2011
Stray,2011,March,BOXER - MIX,Older than 1 year,MALE,true,LARGE,BLACK,2011
Owner Surrender,2012,September,GERM SHEPHERD - MIX,Older than 1 year,MALE,true,X-LRG,BROWN,2012
Stray,2011,April,,Older than 7 years,FEMALE,true,MED,BROWN,2011
Owner Surrender,2011,September,MAINE COON - MIX,Older than 1 year,FEMALE,false,LARGE,BRN TABBY,2011
Owner Surrender,2012,April,DACHSHUND - PURE BRED,Older than 7 years,FEMALE,true,MED,BLACK,2012
Stray,2011,December,COCKER SPAN - CHOW CHOW,Older than 1 year,MALE,true,MED,GOLD,2012
Owner Surrender,2012,March,,Older than 1 year,MALE,true,MED,BLACK,2012
Stray,2011,July,FLAT COAT RETR - MIX,,MALE,true,LARGE,BLACK,2011
Stray,2011,May,,,UNKNOWN,false,KITTN,BRN TIGER,2011
Owner Surrender,2011,February,,Older than 1 year,MALE,true,LARGE,BLACK,2011
Stray,2011,August,,Infant - Younger than 6 months,FEMALE,false,KITTN,BLACK,2011
Stray,2011,October,,,FEMALE,false,MED,GRAY TABBY,2011
Owner Surrender,2012,August,,Infant - Younger than 6 months,FEMALE,false,KITTN,GRAY,2012
Foster Return,2012,August,,Infant - Younger than 6 months,FEMALE,true,KITTN,BRN TABBY,2012
Owner Surrender,2012,July,,Infant - Younger than 6 months,FEMALE,false,KITTN,GRAY,2012
Foster Return,2012,August,SIAMESE - MIX,Infant - Younger than 6 months,FEMALE,true,KITTN,CREAM,2012
Owner Surrender,2012,September,DOBERMAN PINSCH - MIX,Older than 7 years,FEMALE,true,MED,BL BRINDLE,2012
